EstablishmentID,InspectionID,Ins_TypeDesc,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,InspectionDate,score,Grade,NameSearch,Intersection,ObjectId
82146,1812714,REGULAR,ST PATRICK CENTER,,1301 W MARKET ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/12/18 00:00:00,100,A,ST PATRICK CENTER,,2734
84292,1821291,REGULAR,FOUNDERS CAFE,,2825 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/01/29 00:00:00,100,A,FOUNDERS CAFE,,2735
83411,1864893,REGULAR,DONGAR FOOD MART,,1401 LEXINGTON RD,,LOUISVILLE,KY,40206,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/07/18 00:00:00,99,,DONGAR FOOD MART,,2736
78850,1798214,REGULAR,VARANESE,,2106 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/10/20 00:00:00,99,A,VARANESE,,2737
85497,1814393,REGULAR,FEED THE CITY,,1100 S 26TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2023/12/27 00:00:00,99,A,FEED THE CITY,,2738
82609,1809743,REGULAR,FRESH ANOINTING CHILD DEV CTR,,1563 CLARA AVE,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/12/05 00:00:00,98,A,FRESH ANOINTING CHILD DEV CTR,,2739
82146,1868659,REGULAR,ST PATRICK CENTER,,1301 W MARKET ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2024/08/01 00:00:00,100,A,ST PATRICK CENTER,,2740
83416,1798129,REGULAR,SUBWAY #34858,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/10/20 00:00:00,95,C,SUBWAY #34858,,2741
78850,1871981,REGULAR,VARANESE,,2106 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2024/08/14 00:00:00,100,A,VARANESE,,2742
84292,1865293,REGULAR,FOUNDERS CAFE,,2825 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/07/19 00:00:00,100,A,FOUNDERS CAFE,,2743
83416,1840702,REGULAR,SUBWAY #34858,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2024/04/23 00:00:00,99,A,SUBWAY #34858,,2744
82609,1846333,REGULAR,FRESH ANOINTING CHILD DEV CTR,,1563 CLARA AVE,,LOUISVILLE,KY,40215,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/05/10 00:00:00,98,A,FRESH ANOINTING CHILD DEV CTR,,2745
82249,1811871,REGULAR,SELENA'S AT WILLOW LAKE TAVERN,,10609 LAGRANGE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/12/14 00:00:00,96,A,SELENA'S AT WILLOW LAKE TAVERN,,2746
85497,1874267,REGULAR,FEED THE CITY,,1100 S 26TH ST,,LOUISVILLE,KY,40210,FOOD SERVICE,2024/08/22 00:00:00,96,A,FEED THE CITY,,2747
84361,1803342,REGULAR,SERGIO'S,,1605 STORY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2023/11/08 00:00:00,98,A,SERGIO'S,,2748
82610,1819735,REGULAR,KROGER L-780,,10645 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,001 SQ FT OR OVER",2024/01/23 00:00:00,98,A,KROGER L-780,,2749
78853,1794282,REGULAR,ST. XAVIER MAIN CONCESSION STAND,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,FOOD SERVICE,2023/10/05 00:00:00,99,A,ST. XAVIER MAIN CONCESSION STAND,,2750
82249,1863803,REGULAR,SELENA'S AT WILLOW LAKE TAVERN,,10609 LAGRANGE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/07/15 00:00:00,94,C,SELENA'S AT WILLOW LAKE TAVERN,,2751
83416,1799969,FOLLOWUP,SUBWAY #34858,,2020 BASHFORD MANOR LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/10/26 00:00:00,100,A,SUBWAY #34858,,2752
85580,1816921,REGULAR,BLUEGRASS ACADEMY CHILD CARE,,3830 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/01/09 00:00:00,100,A,BLUEGRASS ACADEMY CHILD CARE,,2753
84361,1855267,REGULAR,SERGIO'S,,1605 STORY AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,2024/06/12 00:00:00,96,A,SERGIO'S,,2754
82610,1819736,REGULAR,KROGER L-780,,10645 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,001 SQ FT OR OVER",2024/01/23 00:00:00,95,,KROGER L-780,,2755
78853,1838253,REGULAR,ST. XAVIER MAIN CONCESSION STAND,,1609 POPLAR LEVEL RD,,LOUISVILLE,KY,40217,FOOD SERVICE,2024/04/12 00:00:00,99,A,ST. XAVIER MAIN CONCESSION STAND,,2756
82249,1865547,FOLLOWUP,SELENA'S AT WILLOW LAKE TAVERN,,10609 LAGRANGE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2024/07/22 00:00:00,100,A,SELENA'S AT WILLOW LAKE TAVERN,,2757
83580,1843925,REGULAR,AFRICAN FOODWAY,,4314 TAYLOR BLVD,,LOUISVILLE,KY,40215,PRE-PACKAGED RETAIL,2024/05/02 00:00:00,100,,AFRICAN FOODWAY,,2758
85580,1851053,REGULAR,BLUEGRASS ACADEMY CHILD CARE,,3830 RUCKRIEGEL PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/05/29 00:00:00,100,A,BLUEGRASS ACADEMY CHILD CARE,,2759
84367,1806226,REGULAR,AAC CONCESSION,,900 S 4TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2023/11/17 00:00:00,100,A,AAC CONCESSION,,2760
82610,1869751,REGULAR,KROGER L-780,,10645 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,001 SQ FT OR OVER",2024/08/06 00:00:00,99,A,KROGER L-780,,2761
78969,1822989,REGULAR,SOUTHSIDE CHRISTIAN #17,,3815 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/02/05 00:00:00,98,A,SOUTHSIDE CHRISTIAN #17,,2762
83581,1839902,REGULAR,FRAZIER  HISTORY MUSEUM,,829 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/04/19 00:00:00,99,A,FRAZIER  HISTORY MUSEUM,,2763
85625,1799527,REGULAR,MERCY ACADEMY OUTDOOR CONCESSION,,5801 FEGENBUSH LN,,LOUISVILLE,KY,40228,STATIONARY RESTRICTED CONCESSON,2023/10/25 00:00:00,100,,MERCY ACADEMY OUTDOOR CONCESSION,,2764
84367,1848740,REGULAR,AAC CONCESSION,,900 S 4TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2024/05/17 00:00:00,100,A,AAC CONCESSION,,2765
82610,1869752,REGULAR,KROGER L-780,,10645 DIXIE HWY,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,001 SQ FT OR OVER",2024/08/06 00:00:00,99,,KROGER L-780,,2766
85763,1791855,REGULAR,IHOP,,1401 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2023/09/27 00:00:00,96,A,IHOP,,2767
78969,1879625,REGULAR,SOUTHSIDE CHRISTIAN #17,,3815 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/09/12 00:00:00,98,A,SOUTHSIDE CHRISTIAN #17,,2768
84367,1873702,REGULAR,AAC CONCESSION,,900 S 4TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,2024/08/19 00:00:00,100,A,AAC CONCESSION,,2769
83581,1801319,REGULAR,FRAZIER  HISTORY MUSEUM,,829 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2023/10/30 00:00:00,100,A,FRAZIER  HISTORY MUSEUM,,2770
82618,1797864,REGULAR,AFC SUSHI (ZENSHI) @ KROGER #780,,10645 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2023/10/19 00:00:00,98,A,AFC SUSHI (ZENSHI) @ KROGER #780,,2771
79057,1809230,REGULAR,PAPA MURPHY'S,,6756 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2023/12/04 00:00:00,100,A,PAPA MURPHY'S,,2772
84369,1793469,REGULAR,NORTON BROWNSBORO HOSPITAL,,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/03 00:00:00,99,A,NORTON BROWNSBORO HOSPITAL,,2773
83585,1813070,REGULAR,CORNER TAVERN,,5207 MT WASHINGTON RD,,LOUISVILLE,KY,40229,FOOD SERVICE,2023/12/19 00:00:00,98,A,CORNER TAVERN,,2774
85763,1837313,REGULAR,IHOP,,1401 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,2024/04/09 00:00:00,98,A,IHOP,,2775
82618,1836998,REGULAR,AFC SUSHI (ZENSHI) @ KROGER #780,,10645 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,2024/04/08 00:00:00,99,A,AFC SUSHI (ZENSHI) @ KROGER #780,,2776
79057,1840333,REGULAR,PAPA MURPHY'S,,6756 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/04/22 00:00:00,100,A,PAPA MURPHY'S,,2777
84369,1793470,REGULAR,NORTON BROWNSBORO HOSPITAL,,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/03 00:00:00,99,,NORTON BROWNSBORO HOSPITAL,,2778
83585,1852215,REGULAR,CORNER TAVERN,,5207 MT WASHINGTON RD,,LOUISVILLE,KY,40229,FOOD SERVICE,2024/06/03 00:00:00,98,A,CORNER TAVERN,,2779
85772,1802910,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/07 00:00:00,98,,CIRCLE K #4703315,,2780
82652,1808782,REGULAR,OUTERLIMITS,,721 GAGEL AVE,,LOUISVILLE,KY,40216,FOOD SERVICE,2023/12/03 00:00:00,95,A,OUTERLIMITS,,2781
79064,1831405,REGULAR,VIVID IMAGNATION CHILD CARE CENTER,,5925 SIX MILE LN,,LOUISVILLE,KY,40218,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/03/13 00:00:00,99,A,VIVID IMAGNATION CHILD CARE CENTER,,2782
84369,1834977,REGULAR,NORTON BROWNSBORO HOSPITAL,,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/03/29 00:00:00,98,A,NORTON BROWNSBORO HOSPITAL,,2783
83596,1836425,REGULAR,KMI ACQUISITIONS LLC DBA/THE BROOK,,8521 LAGRANGE RD,,LOUISVILLE,KY,40242,FOOD SERVICE,2024/04/04 00:00:00,99,A,KMI ACQUISITIONS LLC DBA/THE BROOK,,2784
85772,1802909,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/07 00:00:00,100,A,CIRCLE K #4703315,,2785
82652,1863495,REGULAR,OUTERLIMITS,,721 GAGEL AVE,,LOUISVILLE,KY,40216,FOOD SERVICE,2024/07/14 00:00:00,99,A,OUTERLIMITS,,2786
79067,1836675,REGULAR,MOE'S SOUTHWEST GRILL,,9310 CEDAR CENTER WAY,,LOUISVILLE,KY,40291,FOOD SERVICE,2024/04/04 00:00:00,97,A,MOE'S SOUTHWEST GRILL,,2787
84369,1834978,REGULAR,NORTON BROWNSBORO HOSPITAL,,4960 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/03/29 00:00:00,100,,NORTON BROWNSBORO HOSPITAL,,2788
83596,1799590,REGULAR,KMI ACQUISITIONS LLC DBA/THE BROOK,,8521 LAGRANGE RD,,LOUISVILLE,KY,40242,FOOD SERVICE,2023/10/25 00:00:00,100,A,KMI ACQUISITIONS LLC DBA/THE BROOK,,2789
85772,1843775,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/02 00:00:00,98,A,CIRCLE K #4703315,,2790
82712,1821136,REGULAR,CHICK-FIL-A #2184,,5001 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/01/29 00:00:00,100,A,CHICK-FIL-A #2184,,2791
84372,1794411,REGULAR,EL NOPAL,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/10/06 00:00:00,100,A,EL NOPAL,,2792
85772,1843776,REGULAR,CIRCLE K #4703315,,5929 NEW CUT RD,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/02 00:00:00,99,,CIRCLE K #4703315,,2793
82715,1818780,REGULAR,KREATIVE KIDS LEARNING CENTER,,2600 W BROADWAY STE 206,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/01/18 00:00:00,98,A,KREATIVE KIDS LEARNING CENTER,,2794
84372,1831572,REGULAR,EL NOPAL,,5000 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/03/13 00:00:00,99,A,EL NOPAL,,2795
85857,1805325,REGULAR,DOLLAR GENERAL #12215,,2701 S 4TH ST,,LOUISVILLE,KY,40208,PRE-PACKAGED RETAIL,2023/11/16 00:00:00,95,,DOLLAR GENERAL #12215,,2796
82715,1877171,REGULAR,KREATIVE KIDS LEARNING CENTER,,2600 W BROADWAY STE 206,,LOUISVILLE,KY,40211,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/09/04 00:00:00,98,A,KREATIVE KIDS LEARNING CENTER,,2797
84374,1820485,REGULAR,FAT JIMMY'S FOUR,,12216 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2024/01/25 00:00:00,99,A,FAT JIMMY'S FOUR,,2798
82716,1824515,REGULAR,CHINA COAST,,4952 MANSLICK RD,,LOUISVILLE,KY,40216,FOOD SERVICE,2024/02/12 00:00:00,92,A,CHINA COAST,,2799
84374,1877139,REGULAR,FAT JIMMY'S FOUR,,12216 SHELBYVILLE RD,,LOUISVILLE,KY,40243,FOOD SERVICE,2024/09/04 00:00:00,97,A,FAT JIMMY'S FOUR,,2800
87268,1803689,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/09 00:00:00,100,A,CIRCLE K #4703325,,2801
87268,1803690,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/09 00:00:00,100,,CIRCLE K #4703325,,2802
87268,1849947,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/23 00:00:00,100,A,CIRCLE K #4703325,,2803
87268,1849948,REGULAR,CIRCLE K #4703325,,9737 3RD STREET RD,,LOUISVILLE,KY,40272,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/05/23 00:00:00,100,,CIRCLE K #4703325,,2804
87290,1797234,REGULAR,MARK'S FEED STORE,,1514 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2023/10/16 00:00:00,95,A,MARK'S FEED STORE,,2805
87290,1843098,REGULAR,MARK'S FEED STORE,,1514 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/04/30 00:00:00,95,A,MARK'S FEED STORE,,2806
87292,1801171,REGULAR,HOLY GRALE,,1034 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2023/10/31 00:00:00,99,A,HOLY GRALE,,2807
87292,1844501,REGULAR,HOLY GRALE,,1034 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,2024/05/06 00:00:00,96,A,HOLY GRALE,,2808
87616,1868656,REGULAR,EASTERN AREA COMMUNITY MINISTRIES,,9104 WESTPORT RD,,LOUISVILLE,KY,40242,RETAIL WITH LIMITED SERVICE,2024/08/01 00:00:00,100,,EASTERN AREA COMMUNITY MINISTRIES,,2809
87353,1849549,REGULAR,MERT'S CAKES,,11511 SHELBYVILLE RD,,LOUISVILLE,KY,40243,SUPERMARKET WITH PROCESSING,2024/05/22 00:00:00,99,,MERT'S CAKES,,2810
87354,1829649,REGULAR,HAMMERHEADS,,921 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2024/03/05 00:00:00,98,A,HAMMERHEADS,,2811
87354,1879153,REGULAR,HAMMERHEADS,,921 SWAN ST,,LOUISVILLE,KY,40204,FOOD SERVICE,2024/09/11 00:00:00,99,A,HAMMERHEADS,,2812
87683,1879120,REGULAR,ST. EDWARDS GYM CONCESSION,,9608 SUE HELEN DR,,LOUISVILLE,KY,40299,STATIONARY RESTRICTED CONCESSON,2024/09/11 00:00:00,98,,ST. EDWARDS GYM CONCESSION,,2813
87358,1796483,REGULAR,ST. BERNARD GYM CONCESSION,,7500 TANGELO DR,,LOUISVILLE,KY,40228,FOOD SERVICE,2023/10/11 00:00:00,97,A,ST. BERNARD GYM CONCESSION,,2814
87693,1798244,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/19 00:00:00,100,A,ANAR FOOD MART,,2815
87358,1839666,REGULAR,ST. BERNARD GYM CONCESSION,,7500 TANGELO DR,,LOUISVILLE,KY,40228,FOOD SERVICE,2024/04/18 00:00:00,97,A,ST. BERNARD GYM CONCESSION,,2816
85862,1793483,REGULAR,VILLAGE ANCHOR PUB & ROOST,,11507 PARK RD,,LOUISVILLE,KY,40223,FOOD SERVICE,2023/10/03 00:00:00,98,A,VILLAGE ANCHOR PUB & ROOST,,2817
87693,1798245,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/10/19 00:00:00,98,,ANAR FOOD MART,,2818
87693,1838744,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/04/15 00:00:00,100,A,ANAR FOOD MART,,2819
87693,1838747,REGULAR,ANAR FOOD MART,,8730 WESTPORT RD,,LOUISVILLE,KY,40241,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/04/15 00:00:00,98,,ANAR FOOD MART,,2820
87704,1823543,REGULAR,KY SCIENCE CENTER,,727 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/02/05 00:00:00,100,A,KY SCIENCE CENTER,,2821
87704,1869760,REGULAR,KY SCIENCE CENTER,,727 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,2024/08/06 00:00:00,100,A,KY SCIENCE CENTER,,2822
87706,1837556,COMPLAINT,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/02/11 00:00:00,0,,SPINELLI'S ST. MATTHEWS,,2823
87706,1826438,FOLLOWUP,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/02/21 00:00:00,100,B,SPINELLI'S ST. MATTHEWS,,2824
87706,1824042,REGULAR,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/02/08 00:00:00,85,C,SPINELLI'S ST. MATTHEWS,,2825
87706,1833355,ENFORCEMENT ACTIONS,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/11/21 00:00:00,0,,SPINELLI'S ST. MATTHEWS,,2826
87706,1833356,FOLLOWUP,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/12/06 00:00:00,0,,SPINELLI'S ST. MATTHEWS,,2827
87706,1837558,ENFORCEMENT ACTIONS,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/02/15 00:00:00,0,,SPINELLI'S ST. MATTHEWS,,2828
87706,1837560,FOLLOWUP,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2024/02/21 00:00:00,0,,SPINELLI'S ST. MATTHEWS,,2829
87706,1833346,FOLLOWUP,SPINELLI'S ST. MATTHEWS,,4005 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,2023/11/06 00:00:00,0,,SPINELLI'S ST. MATTHEWS,,2830
87707,1829527,REGULAR,OUR ANGELS CHILD CARE CENTER II,,6300 W PAGES LN,,LOUISVILLE,KY,40258,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/03/05 00:00:00,100,A,OUR ANGELS CHILD CARE CENTER II,,2831
87707,1878526,REGULAR,OUR ANGELS CHILD CARE CENTER II,,6300 W PAGES LN,,LOUISVILLE,KY,40258,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/09/09 00:00:00,100,A,OUR ANGELS CHILD CARE CENTER II,,2832
87808,1791254,REGULAR,CHINA 1,,11316 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/09/26 00:00:00,97,A,CHINA 1,,2833
87808,1834863,REGULAR,CHINA 1,,11316 MAPLE BROOK DR,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/03/28 00:00:00,100,A,CHINA 1,,2834
87810,1807137,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/27 00:00:00,92,C,DONG PHUONG GROCERY,,2835
87810,1807138,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/11/27 00:00:00,95,,DONG PHUONG GROCERY,,2836
87810,1809252,FOLLOWUP,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/12/04 00:00:00,100,A,DONG PHUONG GROCERY,,2837
87810,1809253,FOLLOWUP,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2023/12/04 00:00:00,100,,DONG PHUONG GROCERY,,2838
87810,1863110,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/07/11 00:00:00,98,A,DONG PHUONG GROCERY,,2839
87810,1863111,REGULAR,DONG PHUONG GROCERY,,6705 STRAWBERRY LN,,LOUISVILLE,KY,40214,"RETAIL-FOOD  10,000 SQ FT OR LESS",2024/07/11 00:00:00,99,,DONG PHUONG GROCERY,,2840
87827,1795452,REGULAR,JOCKS SPORTS BAR,,3423 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/10/10 00:00:00,92,A,JOCKS SPORTS BAR,,2841
87827,1809447,COMPLAINT,JOCKS SPORTS BAR,,3423 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/10/10 00:00:00,0,,JOCKS SPORTS BAR,,2842
87827,1809448,FOLLOWUP,JOCKS SPORTS BAR,,3423 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2023/10/17 00:00:00,0,,JOCKS SPORTS BAR,,2843
87827,1836388,REGULAR,JOCKS SPORTS BAR,,3423 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/04/04 00:00:00,94,A,JOCKS SPORTS BAR,,2844
87830,1834478,REGULAR,ASCENSION CHURCH CONCESSION,,4600 LYNNBROOK DR,,LOUISVILLE,KY,40220,FOOD SERVICE,2024/03/27 00:00:00,96,A,ASCENSION CHURCH CONCESSION,,2845
87898,1819350,REGULAR,SAFAI COFFEE,,1707 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/01/22 00:00:00,96,A,SAFAI COFFEE,,2846
87898,1819351,REGULAR,SAFAI COFFEE,,1707 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/01/22 00:00:00,100,,SAFAI COFFEE,,2847
87898,1865067,REGULAR,SAFAI COFFEE,,1707 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,2024/07/18 00:00:00,94,A,SAFAI COFFEE,,2848
87900,1796145,REGULAR,DOWN THE STRETCH CAFE @ MASONIC HOME,,3503 MOYERS CIR,,MASONIC HOME,KY,40041,FOOD SERVICE,2023/10/12 00:00:00,100,A,DOWN THE STRETCH CAFE @ MASONIC HOME,,2849
87900,1871261,FOLLOWUP,DOWN THE STRETCH CAFE @ MASONIC HOME,,3503 MOYERS CIR,,MASONIC HOME,KY,40041,FOOD SERVICE,2024/08/12 00:00:00,100,A,DOWN THE STRETCH CAFE @ MASONIC HOME,,2850
87900,1869376,REGULAR,DOWN THE STRETCH CAFE @ MASONIC HOME,,3503 MOYERS CIR,,MASONIC HOME,KY,40041,FOOD SERVICE,2024/08/05 00:00:00,93,C,DOWN THE STRETCH CAFE @ MASONIC HOME,,2851
87923,1799719,REGULAR,ANGEL HOUSE CHILD DEVELOPMENT CENTER,,10407 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2023/10/25 00:00:00,100,A,ANGEL HOUSE CHILD DEVELOPMENT CENTER,,2852
87923,1840265,REGULAR,ANGEL HOUSE CHILD DEVELOPMENT CENTER,,10407 TAYLORSVILLE RD,,LOUISVILLE,KY,40299,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,2024/04/18 00:00:00,100,A,ANGEL HOUSE CHILD DEVELOPMENT CENTER,,2853
88037,1799577,REGULAR,DAIRY QUEEN,,4811 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,FOOD SERVICE,2023/10/25 00:00:00,99,A,DAIRY QUEEN,,2854
88037,1843813,REGULAR,DAIRY QUEEN,,4811 NORTON HEALTHCARE BLVD,,LOUISVILLE,KY,40241,FOOD SERVICE,2024/05/02 00:00:00,95,A,DAIRY QUEEN,,2855
88042,1792603,REGULAR,DAIRY QUEEN #310,,2208 GOLDSMITH LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2023/09/29 00:00:00,97,A,DAIRY QUEEN #310,,2856
88042,1828737,REGULAR,DAIRY QUEEN #310,,2208 GOLDSMITH LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2024/03/01 00:00:00,97,A,DAIRY QUEEN #310,,2857
88042,1871912,REGULAR,DAIRY QUEEN #310,,2208 GOLDSMITH LN,,LOUISVILLE,KY,40218,FOOD SERVICE,2024/08/14 00:00:00,100,A,DAIRY QUEEN #310,,2858
